transaction_id,amount,balance_before,balance_after,transaction_type,transaction_hour,transaction_month,day_of_week,client_id,client_age,historical_transactions,amount_percentage,balance_change,is_large,is_night,large_night
TXN_0117072,321.38,2502.65,2181.27,2,15,11,1,CLIENT_00246,33,52,12.84,-321.3800000000001,0,0,0
TXN_0113395,496.74,496.74,0.0,2,13,1,1,CLIENT_02668,30,62,100.0,-496.74,0,0,0
TXN_0104944,580.22,3166.16,2585.94,2,15,5,5,CLIENT_01540,59,33,18.33,-580.2199999999998,0,0,0
TXN_0117350,1816.6,4033.86,2381.39,1,11,11,1,CLIENT_04572,45,55,45.03,-1652.4700000000003,0,0,0
TXN_0105588,283.02,456.72,182.59,0,11,6,6,CLIENT_03449,35,49,61.97,-274.13,0,0,0
TXN_0116241,116.64,1364.64,1245.53,1,13,5,2,CLIENT_02751,58,35,8.55,-119.11000000000013,0,0,0
TXN_0110395,38.52,1300.55,1262.02,0,10,10,4,CLIENT_02620,61,46,2.96,-38.52999999999997,0,0,0
TXN_0104757,100.0,100.0,0.0,0,14,2,1,CLIENT_01008,45,36,100.0,-100.0,0,0,0
TXN_0104380,31.85,261.81,233.41,1,6,1,1,CLIENT_02412,56,55,12.17,-28.400000000000006,0,0,0
TXN_0113472,206.68,1966.43,1769.4,0,6,4,6,CLIENT_04587,19,46,10.51,-197.02999999999997,0,0,0
TXN_0112997,108.21,886.41,778.2,0,16,8,1,CLIENT_03145,34,46,12.21,-108.20999999999992,0,0,0
TXN_0105299,132.64,922.46,789.82,0,11,3,6,CLIENT_01142,23,57,14.38,-132.64,0,0,0
TXN_0101990,3.88,2653.61,2649.73,0,12,3,6,CLIENT_04305,56,49,0.15,-3.880000000000109,0,0,0
TXN_0112312,396.49,396.49,0.0,2,14,3,2,CLIENT_03241,42,54,100.0,-396.49,0,0,0
TXN_0112951,100.0,100.0,0.0,0,10,6,5,CLIENT_02082,67,50,100.0,-100.0,0,0,0
TXN_0117589,63.65,1077.28,1013.63,0,13,1,4,CLIENT_03906,41,57,5.91,-63.64999999999998,0,0,0
TXN_0113490,476.6,8775.54,8298.94,0,9,10,5,CLIENT_03637,50,60,5.43,-476.60000000000036,0,0,0
TXN_0104971,66.96,1305.08,1238.12,0,11,3,3,CLIENT_00629,47,58,5.13,-66.96000000000004,0,0,0
TXN_ANOM_0200145,4301.61,4301.61,0.0,2,11,1,5,CLIENT_05795,75,45,100.0,-4301.61,0,0,0
TXN_0113226,42.91,769.79,726.88,1,18,3,3,CLIENT_02344,43,60,5.57,-42.90999999999997,0,0,0
TXN_0106783,275.7,275.7,0.0,2,13,4,6,CLIENT_04064,64,58,100.0,-275.7,0,0,0
TXN_0103600,62.58,100.0,37.42,0,13,7,2,CLIENT_04640,39,50,62.58,-62.58,0,0,0
TXN_ANOM_0200378,3808.51,4008.96,200.45,1,14,4,2,CLIENT_05917,80,45,95.0,-3808.51,0,0,0
TXN_0108070,203.0,1794.91,1591.91,2,15,8,0,CLIENT_03689,61,54,11.31,-203.0,0,0,0
TXN_0108577,180.72,2070.57,1889.86,0,15,12,6,CLIENT_04495,38,43,8.73,-180.71000000000026,0,0,0
TXN_0107973,218.68,1207.48,988.8,1,18,4,0,CLIENT_03275,48,49,18.11,-218.68000000000006,0,0,0
TXN_0110314,449.27,1532.65,1083.39,1,8,5,2,CLIENT_00495,20,57,29.31,-449.26,0,0,0
TXN_0101625,389.32,983.71,594.39,0,13,3,5,CLIENT_01810,54,50,39.58,-389.32000000000005,0,0,0
TXN_0116920,13.63,494.52,480.89,2,11,5,5,CLIENT_01716,57,44,2.76,-13.629999999999995,0,0,0
TXN_0107970,363.95,2186.23,1822.27,0,13,10,4,CLIENT_00269,59,49,16.65,-363.96000000000004,0,0,0
TXN_0113224,1896.46,1961.45,64.99,1,11,2,6,CLIENT_00679,36,46,96.69,-1896.46,0,0,0
TXN_0104212,4.58,1517.15,1511.87,0,16,2,0,CLIENT_04824,42,58,0.3,-5.2800000000002,0,0,0
TXN_0106456,1220.63,1220.63,0.0,1,11,8,4,CLIENT_01604,68,45,100.0,-1220.63,0,0,0
TXN_0109524,263.77,2007.94,1744.16,2,12,10,3,CLIENT_03467,40,55,13.14,-263.78,0,0,0
TXN_0111694,100.0,100.0,0.0,1,14,10,3,CLIENT_01089,68,48,100.0,-100.0,0,0,0
TXN_0102708,1169.68,4838.76,3669.08,0,12,3,4,CLIENT_00535,44,58,24.17,-1169.6800000000003,0,0,0
TXN_0106514,133.64,133.64,0.0,2,8,9,6,CLIENT_04170,19,56,100.0,-133.64,0,0,0
TXN_0104662,0.19,760.64,760.45,2,12,11,5,CLIENT_00155,35,44,0.02,-0.18999999999994088,0,0,0
TXN_0101854,461.45,2379.59,1918.14,1,16,9,6,CLIENT_03602,53,53,19.39,-461.45000000000005,0,0,0
TXN_0103072,19.85,159.37,139.52,0,20,8,1,CLIENT_04877,31,37,12.46,-19.849999999999994,0,0,0
TXN_0114755,6.04,1269.07,1263.04,1,10,10,0,CLIENT_00208,41,53,0.48,-6.029999999999973,0,0,0
TXN_0101645,270.39,977.35,1247.74,3,13,8,5,CLIENT_00756,31,54,27.67,270.39,0,0,0
TXN_0103417,88.89,1239.79,1150.89,0,18,10,3,CLIENT_03239,44,69,7.17,-88.89999999999986,0,0,0
TXN_0103476,68.39,115.15,46.76,1,15,11,0,CLIENT_01616,44,44,59.39,-68.39000000000001,0,0,0
TXN_0111053,386.92,1196.76,1583.68,3,15,7,5,CLIENT_00013,50,48,32.33,386.9200000000001,0,0,0
TXN_0101792,49.63,2090.06,2040.43,0,16,8,5,CLIENT_03594,51,44,2.37,-49.62999999999988,0,0,0
TXN_0113718,174.34,1538.62,1712.95,3,13,10,6,CLIENT_00690,69,49,11.33,174.33000000000015,0,0,0
TXN_0115114,477.74,477.74,0.0,2,15,1,6,CLIENT_00879,29,72,100.0,-477.74,0,0,0
TXN_0103797,22.68,2847.09,2824.41,2,12,9,0,CLIENT_02533,37,49,0.8,-22.68000000000029,0,0,0
TXN_0103368,147.12,1449.76,1302.64,1,14,10,4,CLIENT_03579,69,46,10.15,-147.1199999999999,0,0,0
TXN_0111559,1945.78,3376.84,1431.05,1,18,7,3,CLIENT_04511,32,58,57.62,-1945.7900000000002,0,0,0
TXN_0107196,431.84,440.72,8.88,2,11,10,5,CLIENT_01692,60,44,97.99,-431.84000000000003,0,0,0
TXN_0111641,89.89,1350.15,1260.26,0,10,6,2,CLIENT_02375,49,63,6.66,-89.8900000000001,0,0,0
TXN_0108795,645.88,645.88,0.0,0,11,12,6,CLIENT_01535,27,64,100.0,-645.88,0,0,0
TXN_0100126,213.85,1436.03,1222.17,0,18,8,3,CLIENT_03217,62,44,14.89,-213.8599999999999,0,0,0
TXN_0105959,65.58,100.0,34.42,1,10,4,2,CLIENT_00735,58,54,65.58,-65.58,0,0,0
TXN_0113635,77.77,1215.75,1137.98,0,15,6,1,CLIENT_03455,54,42,6.4,-77.76999999999998,0,0,0
TXN_0115343,760.15,3601.58,2841.43,1,21,11,5,CLIENT_00586,21,43,21.11,-760.1500000000001,0,0,0
TXN_0104451,47.3,1270.92,1223.62,2,9,12,1,CLIENT_01912,44,58,3.72,-47.30000000000018,0,0,0
TXN_0107147,1737.04,3821.0,2083.96,1,10,1,5,CLIENT_02488,19,59,45.46,-1737.04,0,0,0
TXN_0100827,245.74,2787.83,2542.09,2,9,1,0,CLIENT_01082,37,42,8.81,-245.73999999999978,0,0,0
TXN_ANOM_0200053,2292.58,2292.58,0.0,1,4,9,6,CLIENT_05149,65,47,100.0,-2292.58,0,1,0
TXN_0117368,190.0,431.96,241.96,1,18,4,6,CLIENT_01226,35,56,43.99,-189.99999999999997,0,0,0
TXN_0111473,577.3,257.6,834.9,3,16,7,6,CLIENT_02112,64,56,224.11,577.3,0,0,0
TXN_0107783,140.88,1781.11,1661.86,0,15,4,0,CLIENT_01356,52,33,7.91,-119.25,0,0,0
TXN_0110380,9.66,319.89,310.23,0,14,5,0,CLIENT_00258,61,45,3.02,-9.659999999999968,0,0,0
TXN_0119597,309.98,751.72,1061.7,3,14,7,4,CLIENT_03457,42,55,41.24,309.98,0,0,0
TXN_0102443,70.32,4698.49,4628.17,0,14,10,1,CLIENT_01779,27,50,1.5,-70.31999999999971,0,0,0
TXN_0110541,100.0,100.0,0.0,1,15,11,4,CLIENT_00573,54,51,100.0,-100.0,0,0,0
TXN_0116729,298.9,298.9,0.0,0,16,12,1,CLIENT_04051,37,50,100.0,-298.9,0,0,0
TXN_0100814,468.19,1202.42,734.22,1,13,11,1,CLIENT_04012,43,59,38.94,-468.20000000000005,0,0,0
TXN_0112999,67.82,2553.48,2485.66,1,16,3,4,CLIENT_02154,25,57,2.66,-67.82000000000016,0,0,0
TXN_0111397,207.13,1689.51,1482.38,1,7,12,2,CLIENT_00587,44,46,12.26,-207.12999999999988,0,0,0
TXN_0119097,209.87,563.15,329.3,0,9,6,6,CLIENT_03415,61,37,37.27,-233.84999999999997,0,0,0
TXN_ANOM_0200197,23758.34,154.15,23912.49,3,9,12,3,CLIENT_05867,80,47,15412.48,23758.34,1,0,0
TXN_0114153,228.55,323.3,94.75,2,18,7,5,CLIENT_03809,68,34,70.69,-228.55,0,0,0
TXN_0112298,347.47,1712.93,1365.46,2,16,11,3,CLIENT_00141,66,40,20.29,-347.47,0,0,0
TXN_0105779,2.33,2150.58,2148.24,0,13,8,5,CLIENT_04780,23,42,0.11,-2.3400000000001455,0,0,0
TXN_0102116,51.28,1367.5,1316.22,0,12,11,1,CLIENT_03688,43,48,3.75,-51.27999999999997,0,0,0
TXN_0100793,136.92,1712.3,1551.2,1,15,9,0,CLIENT_02443,66,49,8.0,-161.0999999999999,0,0,0
TXN_0110147,1397.95,1858.39,3256.34,3,8,1,5,CLIENT_02631,66,55,75.22,1397.95,0,0,0
TXN_0106898,19.57,1568.21,1548.64,0,11,3,2,CLIENT_04250,24,52,1.25,-19.569999999999936,0,0,0
TXN_0102674,111.09,7187.81,7076.72,1,17,9,1,CLIENT_03175,31,40,1.55,-111.09000000000015,0,0,0
TXN_0116478,100.0,100.0,0.0,1,11,10,3,CLIENT_04116,65,49,100.0,-100.0,0,0,0
TXN_0115770,401.72,562.13,963.84,3,15,10,3,CLIENT_04455,25,48,71.46,401.71000000000004,0,0,0
TXN_0103756,181.32,1945.81,2127.13,3,20,3,1,CLIENT_00923,59,48,9.32,181.32000000000016,0,0,0
TXN_0102891,628.72,2004.61,1375.88,0,14,9,5,CLIENT_00985,45,46,31.36,-628.7299999999998,0,0,0
TXN_0118755,794.15,2427.25,1633.1,2,22,6,6,CLIENT_02033,30,58,32.72,-794.1500000000001,0,0,0
TXN_0114382,463.05,6731.97,6268.92,1,6,7,5,CLIENT_03145,43,52,6.88,-463.0500000000002,0,0,0
TXN_0103228,234.6,346.12,110.13,0,16,4,4,CLIENT_03566,23,59,67.78,-235.99,0,0,0
TXN_0107863,160.99,269.98,430.97,3,10,9,2,CLIENT_01117,49,49,59.63,160.99,0,0,0
TXN_0106359,135.08,1635.68,1500.61,1,10,4,3,CLIENT_03335,31,58,8.26,-135.07000000000016,0,0,0
TXN_0119230,106.15,106.15,0.0,0,16,11,4,CLIENT_04353,56,42,100.0,-106.15,0,0,0
TXN_0113429,100.0,100.0,0.0,0,10,10,1,CLIENT_03106,22,58,100.0,-100.0,0,0,0
TXN_0111104,1333.46,5470.4,4136.94,0,15,9,2,CLIENT_04048,51,45,24.38,-1333.46,0,0,0
TXN_0118249,517.88,517.88,0.0,2,10,4,0,CLIENT_03855,57,54,100.0,-517.88,0,0,0
TXN_0113946,860.31,860.31,0.0,1,14,11,3,CLIENT_03499,39,51,100.0,-860.31,0,0,0
TXN_0104612,100.0,100.0,0.0,2,5,5,5,CLIENT_04878,54,64,100.0,-100.0,0,1,0
TXN_0119029,157.35,2506.84,2349.49,0,10,4,3,CLIENT_02387,22,58,6.28,-157.35000000000036,0,0,0
TXN_0102243,381.9,3083.33,2701.43,1,17,7,3,CLIENT_00475,40,58,12.39,-381.9000000000001,0,0,0
TXN_0105373,427.48,1335.15,907.66,2,16,5,2,CLIENT_00030,31,60,32.02,-427.4900000000001,0,0,0
TXN_0102336,259.91,1683.37,1423.46,2,12,1,1,CLIENT_02264,21,64,15.44,-259.90999999999985,0,0,0
TXN_0117334,256.16,536.08,279.92,1,16,6,3,CLIENT_02438,43,46,47.78,-256.16,0,0,0
TXN_0111260,381.94,876.91,494.97,0,12,12,3,CLIENT_01384,26,41,43.56,-381.93999999999994,0,0,0
TXN_0101120,866.07,8041.54,7175.46,1,14,7,3,CLIENT_01534,58,49,10.77,-866.0799999999999,0,0,0
TXN_0110789,99.54,100.0,0.0,0,8,9,6,CLIENT_00197,49,47,99.54,-100.0,0,0,0
TXN_0118588,594.6,1774.85,1180.25,1,16,3,1,CLIENT_01808,25,52,33.5,-594.5999999999999,0,0,0
TXN_0100419,207.98,614.89,406.91,2,12,12,4,CLIENT_02315,27,61,33.82,-207.97999999999996,0,0,0
TXN_0100922,1.4,100.0,98.6,0,12,10,1,CLIENT_03374,44,42,1.4,-1.4000000000000057,0,0,0
TXN_0109446,105.63,3193.57,3087.94,0,11,2,0,CLIENT_01428,49,47,3.31,-105.63000000000011,0,0,0
TXN_0105408,268.93,1028.86,759.93,1,12,8,6,CLIENT_02496,69,54,26.14,-268.92999999999995,0,0,0
TXN_0105788,680.38,4802.24,4121.86,1,15,7,5,CLIENT_04394,36,52,14.17,-680.3800000000001,0,0,0
TXN_0115374,98.15,100.0,1.85,0,13,8,4,CLIENT_01119,69,39,98.15,-98.15,0,0,0
TXN_0117586,419.62,832.53,401.4,2,16,8,5,CLIENT_03822,68,54,50.4,-431.13,0,0,0
TXN_0108389,377.23,472.92,95.69,1,11,2,5,CLIENT_04703,35,48,79.77,-377.23,0,0,0
TXN_0101970,204.24,6856.26,6652.01,0,14,10,3,CLIENT_02318,61,44,2.98,-204.25,0,0,0
TXN_0111302,149.96,500.63,350.68,0,9,9,2,CLIENT_04890,57,50,29.95,-149.95,0,0,0
TXN_0104018,497.02,1494.92,997.9,2,18,2,4,CLIENT_03536,54,57,33.25,-497.0200000000001,0,0,0
TXN_0103687,151.08,1946.15,1795.07,0,9,12,2,CLIENT_03191,67,50,7.76,-151.08000000000015,0,0,0
TXN_0118381,61.16,2202.72,2141.56,1,10,5,4,CLIENT_00835,50,50,2.78,-61.159999999999854,0,0,0
TXN_0112790,141.66,1986.31,1844.66,1,6,4,3,CLIENT_02953,21,51,7.13,-141.64999999999986,0,0,0
TXN_0111246,49.71,147.82,98.11,2,14,3,3,CLIENT_02756,58,46,33.63,-49.709999999999994,0,0,0
TXN_0101248,165.12,3611.27,3446.15,2,9,9,0,CLIENT_02812,65,44,4.57,-165.1199999999999,0,0,0
TXN_0102192,1467.89,1742.33,3210.21,3,18,9,1,CLIENT_01586,58,41,84.25,1467.88,0,0,0
TXN_0119096,878.12,1084.15,1962.27,3,11,2,1,CLIENT_02295,62,60,81.0,878.1199999999999,0,0,0
TXN_0109184,248.02,248.02,0.0,2,15,9,5,CLIENT_02506,50,37,100.0,-248.02,0,0,0
TXN_0118574,1498.06,2122.81,3620.87,3,11,12,5,CLIENT_01812,30,38,70.57,1498.06,0,0,0
TXN_0104670,72.39,100.0,27.61,1,8,8,0,CLIENT_02587,32,48,72.39,-72.39,0,0,0
TXN_0105984,42.84,694.0,651.15,1,14,9,4,CLIENT_04197,28,50,6.17,-42.85000000000002,0,0,0
TXN_0106565,353.64,353.64,0.0,2,14,9,5,CLIENT_01846,38,50,100.0,-353.64,0,0,0
TXN_0107804,195.4,807.23,1002.63,3,12,3,3,CLIENT_03768,26,49,24.21,195.39999999999998,0,0,0
TXN_0111954,373.62,5360.04,5004.99,0,18,12,5,CLIENT_04020,50,46,6.97,-355.0500000000002,0,0,0
TXN_0106943,100.0,100.0,0.0,0,8,3,0,CLIENT_04570,58,57,100.0,-100.0,0,0,0
TXN_0109510,245.77,515.69,269.92,2,13,5,2,CLIENT_03845,42,51,47.66,-245.77000000000004,0,0,0
TXN_0110535,747.6,2234.49,1486.89,2,15,12,4,CLIENT_03912,31,45,33.46,-747.5999999999997,0,0,0
TXN_0118520,439.26,851.8,412.54,0,20,7,3,CLIENT_02066,37,45,51.57,-439.25999999999993,0,0,0
TXN_0117449,250.58,995.43,744.85,1,18,9,1,CLIENT_04616,42,37,25.17,-250.57999999999993,0,0,0
TXN_0114060,783.34,1407.81,628.83,1,11,7,0,CLIENT_03119,24,48,55.64,-778.9799999999999,0,0,0
TXN_0116984,116.62,1458.06,1341.44,0,16,12,6,CLIENT_03902,59,41,8.0,-116.61999999999989,0,0,0
TXN_0107577,486.05,611.51,190.58,2,20,9,5,CLIENT_00264,48,49,79.48,-420.92999999999995,0,0,0
TXN_0100077,1139.27,1234.43,80.82,0,9,1,6,CLIENT_02714,18,46,92.29,-1153.6100000000001,0,0,0
TXN_0115524,11.1,657.31,646.21,2,11,3,6,CLIENT_01396,65,58,1.69,-11.099999999999909,0,0,0
TXN_0109064,8.5,1171.34,1162.84,0,14,9,3,CLIENT_03499,52,53,0.73,-8.5,0,0,0
TXN_0108007,935.38,2343.0,1407.62,1,9,2,6,CLIENT_01273,26,39,39.92,-935.3800000000001,0,0,0
TXN_0105951,29.81,898.01,868.2,2,11,7,4,CLIENT_00742,32,40,3.32,-29.809999999999945,0,0,0
TXN_0111157,1268.39,470.48,1738.87,3,16,6,0,CLIENT_03018,19,49,269.59,1268.3899999999999,0,0,0
TXN_0103391,13.22,516.99,503.77,0,13,9,0,CLIENT_01769,47,42,2.56,-13.220000000000027,0,0,0
TXN_0105415,598.25,3227.59,2629.34,1,10,3,0,CLIENT_00624,50,46,18.54,-598.25,0,0,0
TXN_0118944,54.1,2656.31,2602.21,0,12,7,5,CLIENT_00431,67,62,2.04,-54.09999999999991,0,0,0
TXN_0108162,518.1,1237.19,719.08,0,22,11,6,CLIENT_00369,44,49,41.88,-518.11,0,0,0
TXN_0119019,825.94,825.94,0.0,1,20,10,4,CLIENT_03302,45,49,100.0,-825.94,0,0,0
TXN_0105256,275.48,566.13,841.61,3,23,9,1,CLIENT_01794,33,65,48.66,275.48,0,0,0
TXN_0103530,526.21,1774.03,1247.82,2,13,8,5,CLIENT_00011,50,44,29.66,-526.21,0,0,0
TXN_0108567,47.21,1251.6,1204.39,0,13,10,6,CLIENT_02155,47,47,3.77,-47.20999999999981,0,0,0
TXN_0101908,890.21,535.23,1425.44,3,22,10,3,CLIENT_03347,65,48,166.32,890.21,0,0,0
TXN_0119300,24.95,1314.8,1289.85,0,19,7,2,CLIENT_00590,59,32,1.9,-24.950000000000045,0,0,0
TXN_0100235,254.44,1679.74,1425.29,0,12,10,1,CLIENT_00437,53,53,15.15,-254.45000000000005,0,0,0
TXN_0112219,362.54,362.54,0.0,1,16,5,2,CLIENT_03443,60,37,100.0,-362.54,0,0,0
TXN_0117988,398.62,2162.87,1764.24,1,11,7,5,CLIENT_00110,44,52,18.43,-398.6299999999999,0,0,0
TXN_0107984,37.24,2253.93,2216.69,0,13,11,0,CLIENT_04297,47,51,1.65,-37.23999999999978,0,0,0
TXN_0109310,136.62,1428.69,1292.07,2,17,4,6,CLIENT_04506,66,38,9.56,-136.62000000000012,0,0,0
TXN_0103490,37.31,3229.84,3192.53,0,10,9,5,CLIENT_04757,32,48,1.16,-37.309999999999945,0,0,0
TXN_0114231,279.0,5283.7,5004.7,1,18,7,3,CLIENT_04096,21,55,5.28,-279.0,0,0,0
TXN_0118378,95.32,3150.12,3054.8,0,13,5,5,CLIENT_01913,44,48,3.03,-95.31999999999971,0,0,0
TXN_0110568,534.39,1193.23,658.84,1,18,11,1,CLIENT_03411,31,47,44.79,-534.39,0,0,0
TXN_0101342,100.0,100.0,0.0,1,14,8,1,CLIENT_02015,63,50,100.0,-100.0,0,0,0
TXN_0108512,33.77,1529.22,1495.46,2,15,4,0,CLIENT_03771,62,47,2.21,-33.75999999999999,0,0,0
TXN_0101619,118.94,3212.72,3093.78,0,15,10,1,CLIENT_02643,35,37,3.7,-118.9399999999996,0,0,0
TXN_0105287,174.32,753.32,579.0,2,13,2,2,CLIENT_03791,59,53,23.14,-174.32000000000005,0,0,0
TXN_0118444,240.04,776.34,536.3,0,3,1,2,CLIENT_03632,25,48,30.92,-240.04000000000008,0,1,0
TXN_0107041,825.63,1756.95,931.31,1,18,4,3,CLIENT_03292,24,48,46.99,-825.6400000000001,0,0,0
TXN_0102219,207.11,1292.72,1085.61,0,9,3,3,CLIENT_01119,40,48,16.02,-207.11000000000013,0,0,0
TXN_0109865,151.98,542.01,390.04,0,16,10,6,CLIENT_04774,21,44,28.04,-151.96999999999997,0,0,0
TXN_0116644,111.89,474.59,362.71,0,15,5,2,CLIENT_01850,20,45,23.58,-111.88,0,0,0
TXN_0119403,100.0,100.0,0.0,0,12,10,4,CLIENT_03015,42,43,100.0,-100.0,0,0,0
TXN_0112977,1328.59,517.44,1846.03,3,13,11,6,CLIENT_03496,41,49,256.76,1328.59,0,0,0
TXN_0114594,135.29,1478.26,1342.97,0,14,6,2,CLIENT_03675,39,45,9.15,-135.28999999999996,0,0,0
TXN_0118410,101.1,1739.96,1638.85,0,12,3,3,CLIENT_01094,33,54,5.81,-101.11000000000013,0,0,0
TXN_0106988,579.63,1709.35,1129.72,1,16,11,0,CLIENT_03534,35,61,33.91,-579.6299999999999,0,0,0
TXN_0101917,18.2,691.07,672.87,0,18,4,1,CLIENT_02799,64,47,2.63,-18.200000000000045,0,0,0
TXN_0101828,190.27,1151.53,961.26,1,18,1,6,CLIENT_04317,25,64,16.52,-190.26999999999998,0,0,0
TXN_0109765,169.84,1013.39,843.55,0,20,4,6,CLIENT_01747,47,51,16.76,-169.84000000000003,0,0,0
TXN_0112607,552.93,1386.09,833.16,1,18,12,1,CLIENT_01110,69,51,39.89,-552.93,0,0,0
TXN_0112941,120.86,1175.65,1054.79,0,13,7,2,CLIENT_03705,23,48,10.28,-120.86000000000013,0,0,0
TXN_0106233,226.94,1547.18,1320.24,0,13,8,2,CLIENT_04301,44,60,14.67,-226.94000000000005,0,0,0
TXN_0119371,175.21,1270.56,1095.35,2,13,7,3,CLIENT_04901,27,46,13.79,-175.21000000000004,0,0,0
TXN_0106283,141.21,1154.14,1012.92,2,13,10,4,CLIENT_03847,27,47,12.24,-141.22000000000014,0,0,0
TXN_0104208,5.9,190.86,184.96,0,13,1,6,CLIENT_03188,62,42,3.09,-5.900000000000006,0,0,0
TXN_0112819,179.48,5610.85,5431.36,1,13,4,1,CLIENT_03488,43,44,3.2,-179.4900000000007,0,0,0
TXN_0116608,1099.93,1099.93,0.0,2,15,10,2,CLIENT_03224,25,49,100.0,-1099.93,0,0,0
TXN_0109333,11.24,2598.36,2587.12,2,8,5,0,CLIENT_04957,45,54,0.43,-11.240000000000236,0,0,0
TXN_0106469,113.84,614.23,500.38,1,10,3,5,CLIENT_02124,26,50,18.53,-113.85000000000002,0,0,0
TXN_0113746,597.74,750.13,152.39,1,14,11,0,CLIENT_02299,64,61,79.68,-597.74,0,0,0
TXN_0115385,343.02,1520.43,1177.41,1,12,7,2,CLIENT_02936,51,44,22.56,-343.02,0,0,0
TXN_0113703,209.04,2576.15,2391.87,2,8,5,5,CLIENT_03405,63,56,8.11,-184.2800000000002,0,0,0
TXN_0110954,116.52,1521.91,1405.39,2,5,7,5,CLIENT_04074,35,54,7.66,-116.51999999999998,0,1,0
TXN_0100846,585.08,2859.4,3444.48,3,11,3,0,CLIENT_04031,63,50,20.46,585.0799999999999,0,0,0
TXN_0105560,107.84,1375.39,1267.55,0,9,5,1,CLIENT_03821,38,44,7.84,-107.84000000000015,0,0,0
TXN_0113234,303.7,303.7,0.0,0,16,7,0,CLIENT_00036,23,54,100.0,-303.7,0,0,0
TXN_0114309,157.7,2966.46,2808.76,2,17,10,4,CLIENT_02707,40,54,5.32,-157.69999999999982,0,0,0
TXN_0118935,258.33,785.11,526.77,1,11,5,5,CLIENT_02529,26,63,32.9,-258.34000000000003,0,0,0
TXN_0113917,97.69,805.56,707.87,2,22,1,5,CLIENT_02460,49,38,12.13,-97.68999999999994,0,0,0
TXN_0100117,5.9,356.07,349.31,0,14,4,1,CLIENT_00936,39,43,1.66,-6.759999999999991,0,0,0
TXN_0108837,424.95,616.49,191.54,0,15,5,4,CLIENT_00676,41,33,68.93,-424.95000000000005,0,0,0
TXN_0114043,158.24,158.24,0.0,2,15,1,0,CLIENT_00070,43,67,100.0,-158.24,0,0,0
TXN_0108659,183.2,1088.52,905.32,0,7,4,4,CLIENT_04667,44,46,16.83,-183.19999999999993,0,0,0
TXN_0116389,104.11,290.05,185.94,0,14,5,2,CLIENT_00110,66,44,35.89,-104.11000000000001,0,0,0
TXN_0105342,24.85,1305.77,1280.92,1,22,6,3,CLIENT_04602,45,58,1.9,-24.84999999999991,0,0,0
TXN_0109111,208.85,801.81,592.96,0,16,4,3,CLIENT_01627,32,49,26.05,-208.8499999999999,0,0,0
TXN_0110787,171.82,171.82,0.0,2,17,9,6,CLIENT_00549,29,48,100.0,-171.82,0,0,0
TXN_0104324,395.35,596.52,201.17,2,16,2,3,CLIENT_01258,58,58,66.28,-395.35,0,0,0
TXN_0117447,4.37,100.0,96.22,0,11,3,2,CLIENT_02491,54,61,4.37,-3.780000000000001,0,0,0
TXN_0102590,4.44,4590.66,4586.22,0,14,10,2,CLIENT_01954,20,51,0.1,-4.4399999999996,0,0,0
TXN_0113046,92.81,830.88,738.07,2,9,4,5,CLIENT_04712,21,35,11.17,-92.80999999999995,0,0,0
TXN_0113918,14.34,1865.66,1851.32,1,15,10,5,CLIENT_00553,25,53,0.77,-14.340000000000146,0,0,0
TXN_0110589,583.79,628.96,106.3,1,11,2,0,CLIENT_03758,48,57,92.82,-522.6600000000001,0,0,0
TXN_0111613,607.66,607.66,0.0,0,6,11,2,CLIENT_02599,57,50,100.0,-607.66,0,0,0
TXN_0106767,143.95,220.21,76.26,1,21,11,5,CLIENT_03820,57,57,65.37,-143.95,0,0,0
TXN_0105622,1227.43,6183.03,4955.61,1,18,8,0,CLIENT_00159,54,54,19.85,-1227.42,0,0,0
TXN_0101605,12.52,857.22,843.68,0,8,12,2,CLIENT_03261,25,47,1.46,-13.540000000000077,0,0,0
TXN_0118117,32.53,315.44,347.97,3,11,5,1,CLIENT_02345,58,46,10.31,32.53000000000003,0,0,0
TXN_0119378,93.8,1142.62,1048.82,2,18,11,4,CLIENT_01385,53,48,8.21,-93.79999999999995,0,0,0
TXN_0103812,132.87,2053.2,1920.34,1,17,11,0,CLIENT_03271,40,52,6.47,-132.8599999999999,0,0,0
TXN_0114277,86.57,120.02,33.45,2,13,12,1,CLIENT_01209,68,53,72.13,-86.57,0,0,0
TXN_0117260,194.92,1631.97,1437.05,0,13,1,6,CLIENT_01847,47,45,11.94,-194.92000000000007,0,0,0
TXN_0110554,0.56,3834.36,3833.8,0,12,1,0,CLIENT_04883,28,43,0.01,-0.5599999999999454,0,0,0
TXN_0110167,1011.01,1011.01,0.0,1,16,10,5,CLIENT_00493,56,52,100.0,-1011.01,0,0,0
TXN_0101761,87.43,949.48,862.05,0,5,6,3,CLIENT_00921,56,53,9.21,-87.43000000000006,0,1,0
TXN_0115679,100.0,100.0,0.0,0,21,12,2,CLIENT_04006,48,56,100.0,-100.0,0,0,0
TXN_0119123,149.55,149.55,0.0,0,18,12,2,CLIENT_03591,38,49,100.0,-149.55,0,0,0
TXN_0102472,254.81,2707.35,2452.54,0,16,1,2,CLIENT_04640,55,46,9.41,-254.80999999999995,0,0,0
TXN_0115913,392.46,1053.64,661.18,0,17,12,0,CLIENT_01842,22,52,37.25,-392.46000000000015,0,0,0
